NUM,STATION,NAME,X[m],sig_X[m],Y[m],sig_Y[m],Z[m],sig_Z[m],START,END,ID-SNX
212,CHAC,41553M001,2921442.7551,0.00027,-4854358.58383,0.0004,-2919683.28265,0.00026,2011-06-15,2022-04-30,A1
213,CHAT,50207M001,-4590671.3503,0.00038,-275482.28375,0.00015,-4404596.33464,0.00037,2000-01-02,2001-11-28,A1
214,CHAT,50207M001,-4590671.36784,0.00022,-275482.29461,0.00011,-4404596.33892,0.0002,2001-11-29,2012-03-06,A2
215,CHEC,42030M001,1346610.34657,0.00226,-6235930.11342,0.00576,-37523.73699,0.00159,2012-12-09,2013-12-13,A1
216,CHEC,42030M001,1346610.34737,0.00249,-6235930.1101,0.00618,-37523.74098,0.00181,2014-03-06,2014-06-06,A2
217,CHEC,42030M001,1346610.34537,0.00241,-6235930.11714,0.00651,-37523.7375,0.00157,2014-06-07,2016-04-15,A3
218,CHEC,42030M001,1346610.29682,0.00139,-6235930.12935,0.00273,-37523.72639,0.00118,2016-04-17,2019-02-21,A4
219,CHEC,42030M001,1346610.29862,0.00108,-6235930.12331,0.00286,-37523.73222,0.00071,2019-02-23,2022-04-30,A5
220,CHEP,41308M001,1190284.2025,0.00054,-6183669.84233,0.00156,1009795.5742,0.00044,2017-01-06,2022-04-30,A1
221,CHET,40526M001,179584.69622,0.00013,-6048080.64562,0.00041,2010447.34735,0.00017,2005-01-09,2016-05-12,A1
222,CHET,40526M001,179584.69418,0.00041,-6048080.64333,0.00115,2010447.34735,0.00047,2016-05-13,2022-04-30,A2
223,CHIH,40525M001,-1552307.91558,0.00017,-5382771.95343,0.00039,3041779.73074,0.00023,2005-01-10,2016-01-15,A1
224,CHIS,40906M001,-31215.01748,0.00084,-6138465.76926,0.00291,1726813.93702,0.00103,2012-03-27,2015-12-03,A1
225,CHPI,41609M003,4164613.8952,0.00028,-4162456.94829,0.00029,-2445028.68681,0.0002,2003-05-09,2010-02-26,A1
226,CHPI,41609M003,4164613.89317,0.00072,-4162456.94673,0.00072,-2445028.68678,0.00059,2010-02-28,2013-07-30,A2
227,CHPI,41609M003,4164613.89677,0.00046,-4162456.94889,0.00046,-2445028.69045,0.00029,2013-07-31,2022-04-30,A3
228,CHTI,50242M001,-4607856.10091,0.00038,-272375.55225,0.00014,-4386954.29802,0.00033,2007-12-11,2016-11-12,A1
229,CHTI,50242M001,-4607856.10413,0.00124,-272375.54718,0.00066,-4386954.29759,0.0011,2016-11-14,2019-10-30,A2
230,CHTI,50242M001,-4607856.11112,0.00142,-272375.54579,0.00079,-4386954.30412,0.00126,2019-10-31,2022-04-30,A3
231,CIC1,40508M002,-2433177.41102,0.00015,-4845044.60034,0.00024,3348296.03017,0.00018,2000-01-02,2009-12-13,A1
232,CIQE,40603M002,609086.62763,0.00091,-6246622.91284,0.00245,1135491.73326,0.00082,2014-09-04,2017-11-12,A1
233,CIQE,40603M002,609086.55107,0.00101,-6246622.94069,0.00313,1135491.68659,0.001,2017-11-14,2022-04-30,A2
234,CJ01,42214M001,1261306.74606,0.00224,-6204717.18681,0.00441,-788591.94788,0.00169,2018-07-23,2019-05-25,A1
235,CJ01,42214M001,1261306.72333,0.00198,-6204717.19309,0.00465,-788591.9584,0.00115,2019-05-27,2022-04-30,A2
236,CKIS,50213M003,-5583182.49035,0.00134,-2054143.00326,0.00063,-2292166.37629,0.00066,2012-11-22,2017-12-04,A1
237,CKIS,50213M003,-5583182.49688,0.00177,-2054143.00286,0.00084,-2292166.37668,0.00087,2017-12-05,2022-04-30,A2
238,CLEC,42031M001,1109944.01447,0.00092,-6266376.47865,0.00323,-453457.43698,0.00082,2012-12-09,2016-04-15,A1
239,CLEC,42031M001,1109944.00004,0.00149,-6266376.45296,0.00403,-453457.43592,0.0014,2016-04-17,2018-03-10,A2
240,CN19,80101M001,2124203.476,0.00025,-5851608.64881,0.00052,1383532.54221,0.00019,2013-06-15,2022-04-30,A1
241,CN30,41203M001,676924.89697,0.00094,-6203013.41281,0.00136,1316711.00069,0.00095,2012-02-13,2012-09-30,A1
242,CN30,41203M001,676924.89049,0.00038,-6203013.42205,0.0012,1316711.00326,0.00037,2012-10-01,2018-09-21,A2
243,CN39,42406M001,2093329.35773,0.00128,-5919145.23457,0.00277,1122828.92061,0.00088,2015-01-21,2018-09-29,A1
244,CN41,42407M001,2356232.92285,0.00107,-5844063.29492,0.00253,984997.45638,0.00068,2015-01-19,2018-12-15,A1
245,CN41,42407M001,2356232.92225,0.00164,-5844063.29563,0.0033,984997.45722,0.00105,2019-09-01,2022-04-30,A2
246,COEC,42023M001,1349943.44964,0.00065,-6236876.43675,0.00134,79222.33092,0.00051,2012-06-28,2016-04-15,A1
247,COEC,42023M001,1349943.43461,0.00058,-6236876.44311,0.00154,79222.35866,0.00042,2016-04-17,2022-04-30,A2
248,COL2,40524M001,-1427005.66422,0.00069,-5852976.05362,0.00191,2089088.96716,0.00085,2005-01-12,2021-05-14,A1
249,COL2,40524M001,-1427005.66198,0.00165,-5852976.04263,0.0027,2089088.96387,0.0018,2021-05-16,2022-04-30,A2
250,CONZ,41719M002,1492007.93942,0.00024,-4887910.72803,0.00043,-3803639.74816,0.00035,2002-06-10,2005-05-17,A1
251,CONZ,41719M002,1492007.93873,0.0003,-4887910.725,0.00064,-3803639.74971,0.00049,2005-05-18,2010-02-26,A2
252,CONZ,41719M002,1492004.55849,0.00321,-4887911.27658,0.00803,-3803640.2419,0.00586,2011-02-13,2015-04-06,A3
253,COPO,41714S001,1907040.98789,0.00015,-5337379.03643,0.00028,-2916334.69502,0.00018,2000-01-02,2006-04-30,A1
254,COPO,41714S001,1907040.97149,0.00043,-5337379.03886,0.00076,-2916334.68963,0.00049,2006-05-02,2010-02-26,A2
255,COPO,41714S001,1907040.9857,0.00109,-5337379.02704,0.00218,-2916334.65171,0.00124,2010-02-28,2013-03-17,A3
256,COPO,41714S001,1907040.98519,0.00146,-5337379.02514,0.00276,-2916334.64926,0.00158,2013-03-19,2015-08-05,A4
257,CORD,41511M001,2345503.9124,0.00028,-4910842.90091,0.00051,-3316365.24934,0.00035,2000-01-02,2006-05-02,A1
258,CORD,41511M001,2345503.87132,0.00268,-4910842.88784,0.00475,-3316365.27244,0.00331,2013-08-28,2015-09-15,A2
259,CORD,41511M001,2345503.85641,0.00052,-4910842.88865,0.00092,-3316365.26918,0.00065,2015-09-17,2022-04-30,A3
260,CORU,48087M002,3229969.94602,0.00143,-5095437.84092,0.00201,-2063429.72434,0.001,2016-09-27,2019-10-31,A1
261,CORU,48087M002,3229969.93947,0.00167,-5095437.84125,0.00234,-2063429.71738,0.00116,2019-11-01,2022-04-30,A2
262,COYQ,41715S001,1391587.21374,0.00013,-4255574.52902,0.00023,-4527925.87857,0.00024,2000-01-02,2006-10-19,A1
263,COYQ,41715S001,1391587.22115,0.00042,-4255574.53396,0.00064,-4527925.87676,0.00068,2007-06-07,2010-02-26,A2
264,COYQ,41715S001,1391587.21994,0.0003,-4255574.53518,0.0006,-4527925.87991,0.00066,2010-02-28,2019-02-12,A3
265,CPVG,39601M001,5626883.43172,0.00063,-2380932.44567,0.00032,1824483.91274,0.00026,2013-10-24,2022-04-30,A1
266,CRAT,41619M001,4888826.05818,0.00031,-4017957.52286,0.00028,-798308.83595,0.00016,2001-01-01,2007-05-10,A1
267,CRAT,41619M001,4888826.0655,0.00083,-4017957.51256,0.00074,-798308.82793,0.00059,2007-05-11,2008-01-26,A2
268,CRAT,41619M001,4888826.02422,0.00073,-4017957.49105,0.00065,-798308.82834,0.00049,2008-03-07,2010-12-28,A3
269,CRAT,41619M001,4888826.01688,0.00063,-4017957.48383,0.00049,-798308.82604,0.00018,2011-12-09,2022-04-30,A4
270,CRCS,42401M001,2459721.84513,0.00033,-5770508.86712,0.00073,1155112.14132,0.00021,2006-05-21,2014-07-26,A1
271,CRLP,40612M003,643206.53462,0.00156,-6250876.36437,0.00504,1095086.03348,0.00152,2015-08-22,2017-11-12,A1
272,CRLP,40612M003,643206.5727,0.00155,-6250876.43273,0.00306,1095086.04261,0.00152,2017-11-14,2020-12-15,A2
273,CRLP,40612M003,643206.57309,0.00158,-6250876.42401,0.00319,1095086.03948,0.00151,2021-01-05,2022-04-30,A3
274,CRO1,43201M001,2607771.27418,0.00044,-5488076.59756,0.00091,1932767.90684,0.0004,2000-01-02,2000-04-09,A1
275,CRO1,43201M001,2607771.28255,0.00089,-5488076.61488,0.00169,1932767.9113,0.00071,2000-04-11,2000-11-13,A2
276,CRO1,43201M001,2607771.27682,0.00051,-5488076.60254,0.00087,1932767.9077,0.00036,2000-11-14,2001-04-25,A3
277,CRO1,43201M001,2607771.28772,0.00029,-5488076.60708,0.00046,1932767.91046,0.00022,2001-04-26,2006-02-21,A4
278,CRO1,43201M001,2607771.2827,0.0005,-5488076.60168,0.00077,1932767.91307,0.0004,2006-02-22,2010-05-22,A5
279,CRO1,43201M001,2607771.28861,0.00063,-5488076.60446,0.00101,1932767.91389,0.0005,2010-05-24,2015-09-24,A6
280,CRO1,43201M001,2607771.29017,0.00126,-5488076.59865,0.00171,1932767.90617,0.00115,2015-09-25,2018-03-01,A7
281,CRO1,43201M001,2607771.2997,0.00124,-5488076.60528,0.00184,1932767.90872,0.00089,2018-03-02,2022-04-30,A8
282,CRUZ,41641M001,1883105.42143,0.00022,-6035606.26929,0.00047,-839206.14157,0.00015,2007-09-05,2022-04-30,A1
283,CS01,42235M001,1921528.26217,0.00163,-5900745.4708,0.00328,-1482655.53375,0.00111,2018-07-23,2022-04-30,A1
284,CSLO,41540M001,1918784.63205,0.00047,-5078509.35552,0.00095,-3341569.28829,0.00066,2005-10-15,2010-02-26,A1
285,CSLO,41540M001,1918784.59587,0.00051,-5078509.38151,0.00102,-3341569.31573,0.00074,2010-02-28,2015-09-15,A2
286,CSLO,41540M001,1918784.47807,0.00098,-5078509.4484,0.00197,-3341569.30297,0.00136,2015-09-17,2021-01-18,A3
287,CSLO,41540M001,1918784.48939,0.00176,-5078509.44023,0.00269,-3341569.30146,0.0021,2021-01-20,2022-04-30,A4
288,CUCU,41904S001,1901228.72658,0.0002,-6025504.27638,0.00041,870700.60515,0.00015,2004-02-13,2012-05-07,A1
289,CUCU,41904S001,1901228.72806,0.00025,-6025504.27292,0.00057,870700.607,0.00018,2012-05-08,2022-04-30,A2
290,CUEC,42009M001,1215704.32641,0.0004,-6255712.19141,0.00101,-318818.91507,0.0003,2008-10-29,2013-06-05,A1
291,CUEC,42009M001,1215704.33107,0.00114,-6255712.17451,0.0017,-318818.91941,0.00108,2013-06-06,2014-02-19,A2
292,CUEC,42009M001,1215704.32339,0.00118,-6255712.15359,0.00177,-318818.91371,0.00112,2014-02-20,2014-06-11,A3
293,CUEC,42009M001,1215704.32609,0.00107,-6255712.17284,0.00176,-318818.91504,0.00097,2014-06-12,2016-04-15,A4
294,CUEC,42009M001,1215704.3247,0.00094,-6255712.17336,0.00191,-318818.90948,0.00082,2016-04-17,2019-02-21,A5
295,CUEC,42009M001,1215704.31722,0.00099,-6255712.16979,0.00217,-318818.91206,0.0008,2019-06-16,2022-04-30,A6
296,CUIB,41603M001,3430711.38975,0.00019,-5099641.62732,0.00025,-1699432.76082,0.00013,2000-01-05,2007-03-29,A1
297,CUIB,41603M001,3430711.38569,0.00043,-5099641.62454,0.00056,-1699432.75796,0.00026,2007-03-30,2012-11-22,A2
298,CUIB,41603M001,3430711.38534,0.00101,-5099641.63865,0.00116,-1699432.74645,0.00085,2012-11-23,2014-11-14,A3
299,CUIB,41603M001,3430711.39283,0.00063,-5099641.63014,0.00084,-1699432.75199,0.00038,2014-11-15,2020-02-13,A4
300,CUIB,41603M001,3430711.391,0.00129,-5099641.62505,0.00158,-1699432.7522,0.001,2020-02-14,2022-04-30,A5
301,CULC,40529M001,-1733739.0812,0.00023,-5528108.5755,0.00052,2658500.48618,0.00029,2007-10-04,2016-05-16,A1
302,CULC,40529M001,-1733739.08433,0.0006,-5528108.57149,0.00118,2658500.48567,0.00071,2016-05-17,2021-05-31,A2
303,CULC,40529M001,-1733739.08728,0.0015,-5528108.58308,0.00185,2658500.48729,0.00165,2021-06-01,2022-04-30,A3
304,CULI,40523M001,-1730936.80763,0.00035,-5528855.23767,0.00054,2658865.55606,0.00039,2005-01-09,2007-07-13,A1
305,CUM3,42404M001,2730899.27969,0.00246,-5647885.96065,0.00426,1146938.74354,0.00153,2011-06-19,2014-07-26,A1
306,CXEC,42038M001,1259454.4683,0.00139,-6254555.5705,0.00403,-103452.64528,0.001,2013-12-06,2016-04-15,A1
307,CXEC,42038M001,1259454.40203,0.00096,-6254555.58034,0.00268,-103452.61239,0.00067,2016-04-17,2022-04-30,A2
308,DARI,41305M001,1294491.33595,0.00038,-6171665.91736,0.00108,953832.25822,0.00032,2010-01-01,2016-12-31,A1
309,DARI,41305M001,1294491.32582,0.00116,-6171665.9167,0.00209,953832.24689,0.00105,2018-10-09,2021-06-23,A2
310,DARW,50134M001,-4091359.42833,0.00027,4684606.48911,0.0003,-1408579.41725,0.00019,2000-01-02,2001-10-27,A1
311,DARW,50134M001,-4091359.42956,0.00036,4684606.49167,0.00038,-1408579.41939,0.00026,2001-10-28,2003-04-04,A2
312,DARW,50134M001,-4091359.43205,0.00023,4684606.49072,0.00024,-1408579.422,0.00015,2003-04-05,2017-07-04,A3
313,DARW,50134M001,-4091359.439,0.00105,4684606.495,0.0011,-1408579.41304,0.00072,2017-07-05,2021-06-16,A4
314,DARW,50134M001,-4091359.43115,0.00165,4684606.48626,0.00167,-1408579.41636,0.0016,2021-06-17,2022-04-30,A5
315,DAV1,66010M001,486854.57295,9e-05,2285099.19863,0.00012,-5914955.70455,0.00022,2000-01-02,2007-08-01,A1
316,DAV1,66010M001,486854.57562,0.00024,2285099.20845,0.00041,-5914955.70751,0.00067,2007-08-02,2011-02-20,A2
317,DAV1,66010M001,486854.57735,0.00013,2285099.20063,0.00019,-5914955.70907,0.00044,2011-02-21,2022-04-30,A3
318,DAVI,41302M001,830823.90836,0.00033,-6254882.42597,0.00099,928363.11288,0.00028,2008-07-30,2014-12-09,A1
319,DAVI,41302M001,830823.89745,0.00051,-6254882.42531,0.00155,928363.10633,0.00042,2014-12-11,2022-04-30,A2
320,DORA,41915S001,1679425.24063,0.00024,-6123536.85172,0.0005,602182.38426,0.00018,2006-02-16,2012-05-02,A1
321,DORA,41915S001,1679425.24072,0.00027,-6123536.84737,0.00062,602182.38669,0.00019,2012-05-03,2022-04-30,A2
322,DPEC,42051M001,1073270.07508,0.0018,-6280002.49668,0.0038,-299987.27691,0.0016,2018-06-29,2019-05-25,A1
323,DPEC,42051M001,1073270.06494,0.00134,-6280002.50133,0.00395,-299987.27391,0.00099,2019-05-27,2022-04-30,A2
324,DRAO,40105M002,-2059164.96252,0.0001,-3621108.40503,0.00013,4814432.26547,0.00015,2000-01-02,2012-10-22,A1
325,DRAO,40105M002,-2059164.96002,0.00076,-3621108.40356,0.00096,4814432.26328,0.00105,2012-10-23,2013-03-11,A2
326,DRAO,40105M002,-2059164.95473,0.00029,-3621108.4009,0.00044,4814432.25769,0.0005,2013-03-12,2021-09-02,A3
327,DRAO,40105M002,-2059164.95441,0.00123,-3621108.40057,0.00154,4814432.25768,0.00167,2021-09-03,2022-04-30,A4
328,EACH,48041M001,4029476.21031,0.00111,-4246137.04665,0.00116,-2526018.5085,0.00073,2017-11-28,2022-04-30,A1
329,EBYP,41538M001,3178529.89152,0.00069,-4693288.17502,0.00076,-2914645.34738,0.00072,2008-12-31,2010-02-26,A1
330,EBYP,41538M001,3178529.88697,0.00034,-4693288.17538,0.00044,-2914645.34763,0.00029,2010-02-28,2021-07-03,A2
331,ECEC,42027M001,1167630.01645,0.00074,-6270565.73821,0.00218,-30060.35586,0.00054,2012-11-18,2016-04-15,A1
332,ECEC,42027M001,1167629.73669,0.00072,-6270565.74985,0.00205,-30060.29021,0.00052,2016-04-17,2022-04-30,A2
333,EESC,41694M001,3967006.96812,0.00047,-4390247.44064,0.0005,-2375229.75738,0.0003,2012-02-17,2022-04-30,A1
334,EISL,41703M003,-1884950.58404,0.00045,-5357596.20164,0.00125,-2892890.59301,0.00073,2000-01-02,2003-02-06,A1
335,EISL,41703M003,-1884950.58122,0.00093,-5357596.21452,0.00268,-2892890.59471,0.00156,2003-02-07,2004-02-12,A2
336,EISL,41703M003,-1884950.57871,0.00118,-5357596.19841,0.00325,-2892890.58445,0.00197,2004-02-14,2005-01-29,A3
337,ELEN,40902S001,14103.71088,0.00014,-6103995.02511,0.00043,1843981.74904,0.00018,2001-12-08,2008-10-29,A1
338,ELEN,40902S001,14103.7052,0.00059,-6103995.03878,0.00112,1843981.75071,0.00062,2009-08-26,2012-06-19,A2
339,ELEN,40902S001,14103.70281,0.00068,-6103995.03288,0.00137,1843981.74921,0.00069,2012-06-20,2016-02-18,A3
340,EMIB,41805M002,2284271.58096,0.00095,-5677064.4522,0.00114,-1804237.94921,0.00093,2012-06-12,2014-03-31,A1
341,EMIB,41805M002,2284271.57609,0.00053,-5677064.45299,0.00099,-1804237.96464,0.00039,2014-04-02,2022-04-30,A2
342,EPEC,42039M001,1277936.99544,0.00145,-6251278.05616,0.00415,-34832.458,0.00103,2013-11-22,2016-04-15,A1
343,EPEC,42039M001,1277936.9152,0.00106,-6251278.07556,0.00288,-34832.45012,0.00073,2016-04-17,2022-04-30,A2
344,EREC,42037M001,1255116.46381,0.00104,-6253531.75042,0.00293,-184844.53767,0.00074,2013-06-14,2016-04-15,A1
345,EREC,42037M001,1255116.44443,0.00157,-6253531.75519,0.00317,-184844.51467,0.00136,2016-04-17,2019-05-25,A2
346,EREC,42037M001,1255116.44205,0.00118,-6253531.76021,0.00329,-184844.51356,0.00083,2019-05-27,2022-04-30,A3
347,ESMR,42011M001,1137650.07911,0.00035,-6275256.31465,0.00102,103347.74657,0.00025,2009-05-03,2016-01-09,A1
348,ESNV,48039M001,4603580.33261,0.00163,-3914867.00104,0.00145,-2033363.7068,0.00082,2018-06-05,2022-04-30,A1
349,ESQU,41533M001,1498229.05974,0.00111,-4432287.12495,0.00242,-4321164.1987,0.00229,2008-10-01,2016-02-06,A1
350,ESQU,41533M001,1498229.05155,0.00155,-4432287.13972,0.00299,-4321164.19527,0.00286,2016-02-07,2016-12-24,A2
351,ESQU,41533M001,1498229.02474,0.00188,-4432287.1351,0.00404,-4321164.18426,0.00366,2016-12-26,2022-04-30,A3
352,ESTI,41202S001,394283.66178,0.00019,-6201541.38982,0.00061,1436325.95413,0.00022,2000-05-11,2000-09-12,A1
353,ESTI,41202S001,394283.66203,0.00022,-6201541.39294,0.00069,1436325.95817,0.00025,2000-09-13,2001-01-13,A2
354,ESTI,41202S001,394283.66481,0.00025,-6201541.39193,0.00086,1436325.95946,0.0003,2001-01-14,2003-02-26,A3
355,ETCG,40602M001,645208.35949,0.00021,-6249842.15287,0.00052,1100399.58305,0.00021,2003-02-12,2008-01-07,A1
356,ETCG,40602M001,645208.35954,0.00068,-6249842.15323,0.00107,1100399.5825,0.00069,2008-01-09,2009-01-07,A2
357,ETCG,40602M001,645208.35244,0.00049,-6249842.15053,0.0011,1100399.60316,0.00046,2009-01-09,2012-09-04,A3
358,ETCG,40602M001,645208.3461,0.0004,-6249842.14118,0.00116,1100399.58971,0.00038,2012-09-06,2017-11-12,A4
359,ETCG,40602M001,645208.33968,0.00185,-6249842.07992,0.00603,1100399.62021,0.00177,2017-11-14,2019-11-07,A5
360,EXU0,43606M001,1427634.98744,0.00023,-5672506.89466,0.00057,2534091.72438,0.00031,2007-06-29,2015-07-27,A1
361,FAIR,40408M001,-2281621.79898,0.00024,-1453595.85154,0.00023,5756961.7441,0.00064,2000-01-03,2002-11-02,A1
362,FAIR,40408M001,-2281621.83233,0.00013,-1453595.89173,0.00012,5756961.72347,0.00031,2002-11-04,2022-04-30,A2
363,FALK,80602M001,2106811.37339,0.00053,-3355170.71213,0.00066,-4981786.27548,0.00075,2008-07-22,2010-02-26,A1
364,FALK,80602M001,2106811.37296,0.00052,-3355170.71268,0.00067,-4981786.27381,0.0008,2010-02-28,2013-11-16,A2
365,FALK,80602M001,2106811.37463,0.00031,-3355170.71504,0.00046,-4981786.27147,0.00057,2013-11-18,2022-04-30,A3
366,FLOR,41916S001,1585141.05774,0.00025,-6175731.43558,0.00066,179144.93372,0.00018,2006-11-04,2014-02-12,A1
367,FOEC,42041M001,1435880.29085,0.0019,-6214490.33444,0.0052,-51232.89658,0.00132,2014-08-01,2016-04-15,A1
368,FOEC,42041M001,1435880.27266,0.00216,-6214490.32912,0.00459,-51232.89429,0.00178,2016-04-17,2019-06-18,A2
369,FOEC,42041M001,1435880.27773,0.00177,-6214490.32687,0.00474,-51232.89454,0.00117,2019-06-19,2022-04-30,A3
370,FORT,41602M001,4985386.55026,0.00182,-3954998.62973,0.00143,-428426.23737,0.0005,2000-01-02,2000-03-20,A1
371,FORT,41602M001,4985386.58083,0.00072,-3954998.65203,0.0006,-428426.25427,0.0002,2000-03-21,2006-02-27,A2
372,FORT,41602M001,4985386.59375,0.0021,-3954998.65843,0.00168,-428426.25241,0.00071,2006-02-28,2006-04-08,A3
373,FQNE,41936S001,1779063.77954,0.00057,-6097672.87505,0.00098,603896.81272,0.00045,2007-09-09,2010-12-23,A1
374,FQNE,41936S001,1779063.7779,0.00075,-6097672.86722,0.0014,603896.82575,0.00058,2012-07-17,2015-10-18,A2
375,FQNE,41936S001,1779063.77963,0.00071,-6097672.87056,0.00168,603896.81958,0.00049,2017-05-11,2022-02-14,A3
376,GALA,42005M001,-33795.20712,0.00012,-6377522.63287,0.00028,-82120.69872,0.00012,2000-02-04,2002-11-09,A1
377,GARA,41945M001,1819791.60279,0.00028,-6088854.57476,0.00068,561298.37778,0.0002,2012-12-07,2022-04-30,A1
378,GCGT,80401M001,902661.594,0.0003,-5954125.65733,0.00093,2093986.02867,0.0004,2005-06-09,2009-04-08,A1
379,GCGT,80401M001,902661.59347,0.00062,-5954125.65517,0.00143,2093986.02669,0.00074,2009-04-09,2011-11-24,A2
380,GLPS,42005M002,-33801.1515,0.00017,-6377516.52248,0.00039,-82154.27983,0.00015,2003-01-07,2008-02-19,A1
381,GLPS,42005M002,-33801.15336,0.00058,-6377516.5186,0.00084,-82154.28194,0.00052,2008-10-08,2011-03-15,A2
382,GLPS,42005M002,-33801.15349,0.00024,-6377516.51647,0.00072,-82154.28027,0.00019,2012-11-14,2022-04-01,A3
383,GLSV,12356M001,3512888.75595,0.00015,2068980.01728,0.00012,4888903.28833,0.0002,2000-01-02,2007-11-12,A1
384,GLSV,12356M001,3512888.75357,0.00063,2068980.02415,0.00049,4888903.27935,0.00073,2007-11-13,2009-10-24,A2
385,GLSV,12356M001,3512888.76044,0.00029,2068980.02667,0.0002,4888903.28004,0.00038,2009-10-25,2019-06-21,A3
386,GLSV,12356M001,3512888.75695,0.00111,2068980.02117,0.00086,4888903.28922,0.00134,2019-06-22,2022-04-30,A4
387,GODE,40451M123,1130773.59313,0.0001,-4831253.5707,0.00018,3994200.44645,0.00015,2000-01-06,2012-08-02,A1
388,GODE,40451M123,1130773.59354,0.00078,-4831253.56667,0.00109,3994200.44223,0.00104,2012-08-03,2012-12-13,A2
389,GODE,40451M123,1130773.59474,0.00085,-4831253.57693,0.00132,3994200.45194,0.00121,2012-12-14,2013-01-30,A3
390,GODE,40451M123,1130773.59386,0.00022,-4831253.57216,0.00048,3994200.44789,0.00038,2013-01-31,2022-04-30,A4
391,GOGY,48095M001,3989705.20457,0.00111,-4631044.64841,0.00115,-1817529.84172,0.00104,2013-06-09,2013-11-12,A1
392,GOGY,48095M001,3989705.20488,0.00051,-4631044.6523,0.00056,-1817529.84045,0.00027,2013-11-13,2022-04-30,A2
393,GOJA,41654M001,3761502.41205,0.0004,-4767353.01213,0.00046,-1946325.80198,0.00023,2008-04-06,2018-09-05,A1
394,GOJA,41654M001,3761502.42328,0.00112,-4767353.02825,0.0013,-1946325.80307,0.00074,2018-09-06,2022-04-30,A2
395,GOLD,40405S031,-2353614.47503,0.00011,-4641385.27044,0.00016,3676976.37876,0.00013,2000-07-01,2013-10-04,A1
396,GOLD,40405S031,-2353614.47649,0.00071,-4641385.27554,0.00118,3676976.37528,0.00089,2013-10-06,2019-07-03,A2
397,GOLD,40405S031,-2353614.4451,0.00141,-4641385.29475,0.00239,3676976.36515,0.00183,2019-07-06,2022-04-30,A3
398,GOUG,30608M001,4795578.81178,0.01127,-835299.19647,0.0022,-4107633.79926,0.00848,2013-09-16,2016-09-21,A1
399,GOUR,48065M001,4040466.69549,0.00051,-4671618.40511,0.00057,-1587717.8297,0.00026,2015-07-02,2022-04-30,A1
400,GRAS,10002M006,4581690.76206,0.00023,556115.01923,0.00011,4389360.90334,0.00023,2000-01-02,2003-04-21,A1
401,GRAS,10002M006,4581690.76708,0.00037,556115.02224,0.00023,4389360.90821,0.00037,2003-04-22,2004-10-20,A2
402,GRAS,10002M006,4581690.762,0.00017,556115.02599,9e-05,4389360.90938,0.00017,2004-10-21,2022-04-30,A3
403,GRAZ,11001M002,4194423.64839,0.00027,1162702.87171,0.00013,4647245.51712,0.00029,2000-01-02,2001-05-07,A1
404,GRAZ,11001M002,4194423.65294,0.00019,1162702.87331,0.00012,4647245.52411,0.00021,2001-05-08,2005-03-22,A2
405,GRAZ,11001M002,4194423.65392,0.00054,1162702.87702,0.00035,4647245.51966,0.00057,2005-03-23,2005-11-02,A3
406,GRAZ,11001M002,4194423.6511,0.00044,1162702.87077,0.00024,4647245.52193,0.00048,2005-11-03,2010-05-18,A4
407,GRAZ,11001M002,4194423.64092,0.00045,1162702.8693,0.00022,4647245.51344,0.00046,2010-05-19,2016-10-20,A5
408,GRAZ,11001M002,4194423.64576,0.00075,1162702.87188,0.00037,4647245.51865,0.00079,2016-10-21,2022-04-30,A6
409,GRE0,43501S001,2961421.11661,0.00031,-5486288.67517,0.0005,1341394.45979,0.0002,2007-06-27,2016-03-26,A1
410,GRE1,43501S002,2961421.8089,0.0009,-5486288.66836,0.00133,1341391.21728,0.00069,2017-02-23,2021-01-04,A1
411,GTK0,43602S007,1919596.57009,0.00032,-5620954.22659,0.00069,2316053.98041,0.00034,2007-06-28,2014-10-19,A1
412,GUAT,40901S001,-56063.52217,0.00011,-6174978.65895,0.00028,1596665.30324,0.00013,2000-07-30,2007-06-12,A1
413,GUAT,40901S001,-56063.52363,0.00031,-6174978.65062,0.00078,1596665.30202,0.00034,2007-06-14,2011-11-27,A2
414,GUAT,40901S001,-56063.52884,0.00088,-6174978.64288,0.00123,1596665.29158,0.00091,2011-11-28,2012-06-25,A3
415,GUAT,40901S001,-56063.52533,0.00092,-6174978.64079,0.0013,1596665.29785,0.00096,2012-06-27,2012-11-06,A4
416,GUAT,40901S001,-56063.54143,0.00023,-6174978.64095,0.00073,1596665.28747,0.00026,2012-11-08,2022-01-17,A5
417,GUAY,41549M001,2790303.09373,0.00042,-4648662.20909,0.0006,-3348153.37071,0.00045,2010-09-19,2017-01-07,A1
418,GUAY,41549M001,2790303.07733,0.00063,-4648662.19755,0.00092,-3348153.3636,0.00068,2017-01-08,2022-04-30,A2
419,GUEC,42042M001,1117209.14908,0.00053,-6274503.98312,0.00154,-251124.37204,0.0004,2014-10-10,2019-05-25,A1
420,GUEC,42042M001,1117209.1436,0.0014,-6274503.98936,0.00228,-251124.37086,0.00131,2019-05-27,2020-09-03,A2
421,GVA1,41623M001,4490200.7626,0.00059,-4036984.97239,0.00056,-2048288.20676,0.00032,2014-04-10,2022-04-30,A1
422,GVAL,41623M001,4490200.82318,0.00032,-4036985.0193,0.0003,-2048288.22041,0.00018,2004-07-01,2014-04-08,A1
